FIPS,Primary County Coordinates,County,City,Year,Estimate
1902845,"(43.3780225, -91.8443207)",Fayette ,Arlington,July 01 2015,409
1914250,"(42.8625919, -91.8443207)",Fayette ,Clermont,July 01 2015,608
1924645,"(42.8625919, -91.8443207)",Fayette ,Elgin,July 01 2015,648
1926355,"(42.8625919, -91.8443207)",Fayette ,Fairbank (pt.),July 01 2015,288
1927165,"(42.8625919, -91.8443207)",Fayette ,Fayette,July 01 2015,1489
1935310,"(42.8625919, -91.8443207)",Fayette ,Hawkeye,July 01 2015,423
1950610,"(42.8625919, -91.8443207)",Fayette ,Maynard,July 01 2015,499
1958620,"(42.8625919, -91.8443207)",Fayette ,Oelwein,July 01 2015,6132
1965550,"(42.8625919, -91.8443207)",Fayette ,Randalia,July 01 2015,65
1970050,"(42.8625919, -91.8443207)",Fayette ,St. Lucas,July 01 2015,138
1974955,"(42.8625919, -91.8443207)",Fayette ,Stanley (pt.),July 01 2015,6
1976260,"(42.8625919, -91.8443207)",Fayette ,Sumner (pt.),July 01 2015,21
1981570,"(42.8625919, -91.8443207)",Fayette ,Wadena,July 01 2015,252
1982650,"(42.8625919, -91.8443207)",Fayette ,Waucoma,July 01 2015,257
1984180,"(42.8625919, -91.8443207)",Fayette ,Westgate,July 01 2015,203
1984765,"(42.8625919, -91.8443207)",Fayette ,West Union,July 01 2015,2409
1999990,"(42.8625919, -91.8443207)",Fayette ,Balance of Fayette County,July 01 2015,6376
1912765,"(42.8625919, -92.7890033)",Floyd ,Charles City,July 01 2015,7459
1915465,"(43.0599208, -92.7890033)",Floyd ,Colwell,July 01 2015,71
1928020,"(43.0599208, -92.7890033)",Floyd ,Floyd,July 01 2015,327
1932745,"(43.0599208, -92.7890033)",Floyd ,Greene (pt.),July 01 2015,0
1949305,"(43.0599208, -92.7890033)",Floyd ,Marble Rock,July 01 2015,300
1955335,"(43.0599208, -92.7890033)",Floyd ,Nashua (pt.),July 01 2015,2
1956910,"(43.0599208, -92.7890033)",Floyd ,Nora Springs (pt.),July 01 2015,1394
1968070,"(43.0599208, -92.7890033)",Floyd ,Rockford,July 01 2015,842
1969195,"(43.0599208, -92.7890033)",Floyd ,Rudd,July 01 2015,361
1999990,"(43.0599208, -92.7890033)",Floyd ,Balance of Floyd County,July 01 2015,5198
1900190,"(43.0599208, -93.262473)",Franklin ,Ackley (pt.),July 01 2015,39
1901090,"(42.7325458, -93.262473)",Franklin ,Alexander,July 01 2015,171
1916815,"(42.7325458, -93.262473)",Franklin ,Coulter,July 01 2015,271
1922305,"(42.7325458, -93.262473)",Franklin ,Dows (pt.),July 01 2015,76
1930135,"(42.7325458, -93.262473)",Franklin ,Geneva,July 01 2015,159
1933960,"(42.7325458, -93.262473)",Franklin ,Hampton,July 01 2015,4301
1934365,"(42.7325458, -93.262473)",Franklin ,Hansell,July 01 2015,95
1943590,"(42.7325458, -93.262473)",Franklin ,Latimer,July 01 2015,483
1964110,"(42.7325458, -93.262473)",Franklin ,Popejoy,July 01 2015,77
1972210,"(42.7325458, -93.262473)",Franklin ,Sheffield,July 01 2015,1137
1999990,"(42.7325458, -93.262473)",Franklin ,Balance of Franklin County,July 01 2015,3499
1926985,"(42.7325458, -95.6046765)",Fremont ,Farragut,July 01 2015,440
1933780,"(40.7455892, -95.6046765)",Fremont ,Hamburg,July 01 2015,1082
1938055,"(40.7455892, -95.6046765)",Fremont ,Imogene,July 01 2015,66
1965640,"(40.7455892, -95.6046765)",Fremont ,Randolph,July 01 2015,155
1967575,"(40.7455892, -95.6046765)",Fremont ,Riverton,July 01 2015,283
1972525,"(40.7455892, -95.6046765)",Fremont ,Shenandoah (pt.),July 01 2015,0
1973065,"(40.7455892, -95.6046765)",Fremont ,Sidney,July 01 2015,1041
1976935,"(40.7455892, -95.6046765)",Fremont ,Tabor (pt.),July 01 2015,895
1977970,"(40.7455892, -95.6046765)",Fremont ,Thurman,July 01 2015,214
1999990,"(40.7455892, -95.6046765)",Fremont ,Balance of Fremont County,July 01 2015,2726
1913350,"(40.7455892, -94.3968356)",Greene ,Churdan,July 01 2015,369
1918345,"(42.0362394, -94.3968356)",Greene ,Dana,July 01 2015,69
1931980,"(42.0362394, -94.3968356)",Greene ,Grand Junction,July 01 2015,788
1939450,"(42.0362394, -94.3968356)",Greene ,Jefferson,July 01 2015,4145
1961815,"(42.0362394, -94.3968356)",Greene ,Paton,July 01 2015,229
1965505,"(42.0362394, -94.3968356)",Greene ,Ralston (pt.),July 01 2015,2
1967215,"(42.0362394, -94.3968356)",Greene ,Rippey,July 01 2015,283
1971310,"(42.0362394, -94.3968356)",Greene ,Scranton,July 01 2015,530
1999990,"(42.0362394, -94.3968356)",Greene ,Balance of Greene County,July 01 2015,2545
1905140,"(42.0362394, -92.7914177)",Grundy ,Beaman,July 01 2015,192
1915825,"(42.4018651, -92.7914177)",Grundy ,Conrad,July 01 2015,1098
1921405,"(42.4018651, -92.7914177)",Grundy ,Dike,July 01 2015,1287
1933195,"(42.4018651, -92.7914177)",Grundy ,Grundy Center,July 01 2015,2711
1936705,"(42.4018651, -92.7914177)",Grundy ,Holland,July 01 2015,280
1954165,"(42.4018651, -92.7914177)",Grundy ,Morrison,July 01 2015,93
1966315,"(42.4018651, -92.7914177)",Grundy ,Reinbeck,July 01 2015,1638
1975720,"(42.4018651, -92.7914177)",Grundy ,Stout,July 01 2015,222
1983325,"(42.4018651, -92.7914177)",Grundy ,Wellsburg,July 01 2015,698
1999990,"(42.4018651, -92.7914177)",Grundy ,Balance of Grundy County,July 01 2015,4194
1900370,"(42.4018651, -94.501055)",Guthrie ,Adair (pt.),July 01 2015,18
1904240,"(41.6837548, -94.501055)",Guthrie ,Bagley,July 01 2015,294
1904960,"(41.6837548, -94.501055)",Guthrie ,Bayard,July 01 2015,458
1911395,"(41.6837548, -94.501055)",Guthrie ,Casey (pt.),July 01 2015,395
1916050,"(41.6837548, -94.501055)",Guthrie ,Coon Rapids (pt.),July 01 2015,0
1933420,"(41.6837548, -94.501055)",Guthrie ,Guthrie Center,July 01 2015,1515
1939225,"(41.6837548, -94.501055)",Guthrie ,Jamaica,July 01 2015,219
1951105,"(41.6837548, -94.501055)",Guthrie ,Menlo,July 01 2015,343
1961320,"(41.6837548, -94.501055)",Guthrie ,Panora,July 01 2015,1072
1975990,"(41.6837548, -94.501055)",Guthrie ,Stuart (pt.),July 01 2015,935
1987285,"(41.6837548, -94.501055)",Guthrie ,Yale,July 01 2015,244
1999990,"(41.6837548, -94.501055)",Guthrie ,Balance of Guthrie County,July 01 2015,5170
1906760,"(41.6837548, -93.7068085)",Hamilton ,Blairsburg,July 01 2015,212
1925050,"(42.3837722, -93.7068085)",Hamilton ,Ellsworth,July 01 2015,509
1939675,"(42.3837722, -93.7068085)",Hamilton ,Jewell Junction,July 01 2015,1187
1940215,"(42.3837722, -93.7068085)",Hamilton ,Kamrar,July 01 2015,198
1965595,"(42.3837722, -93.7068085)",Hamilton ,Randall,July 01 2015,169
1974910,"(42.3837722, -93.7068085)",Hamilton ,Stanhope,July 01 2015,411
1975810,"(42.3837722, -93.7068085)",Hamilton ,Stratford (pt.),July 01 2015,696
1983145,"(42.3837722, -93.7068085)",Hamilton ,Webster City,July 01 2015,7825
1985800,"(42.3837722, -93.7068085)",Hamilton ,Williams,July 01 2015,335
1999990,"(42.3837722, -93.7068085)",Hamilton ,Balance of Hamilton County,July 01 2015,3671
1908605,"(42.3837722, -93.7342723)",Hancock ,Britt,July 01 2015,1982
1916590,"(43.0818861, -93.7342723)",Hancock ,Corwith,July 01 2015,269
1917670,"(43.0818861, -93.7342723)",Hancock ,Crystal Lake,July 01 2015,245
1928380,"(43.0818861, -93.7342723)",Hancock ,Forest City (pt.),July 01 2015,323
1929955,"(43.0818861, -93.7342723)",Hancock ,Garner,July 01 2015,3109
1931575,"(43.0818861, -93.7342723)",Hancock ,Goodell,July 01 2015,135
1940260,"(43.0818861, -93.7342723)",Hancock ,Kanawha,July 01 2015,627
1941655,"(43.0818861, -93.7342723)",Hancock ,Klemme,July 01 2015,484
1986700,"(43.0818861, -93.7342723)",Hancock ,Woden,July 01 2015,223
1999990,"(43.0818861, -93.7342723)",Hancock ,Balance of Hancock County,July 01 2015,3588
1900190,"(43.0818861, -93.2404025)",Hardin ,Ackley (pt.),July 01 2015,1513
1901045,"(42.3838803, -93.2404025)",Hardin ,Alden,July 01 2015,765
1909100,"(42.3838803, -93.2404025)",Hardin ,Buckeye,July 01 2015,108
1924465,"(42.3838803, -93.2404025)",Hardin ,Eldora,July 01 2015,2670
1937425,"(42.3838803, -93.2404025)",Hardin ,Hubbard,July 01 2015,835
1938640,"(42.3838803, -93.2404025)",Hardin ,Iowa Falls,July 01 2015,5142
1956415,"(42.3838803, -93.2404025)",Hardin ,New Providence,July 01 2015,226
1960555,"(42.3838803, -93.2404025)",Hardin ,Owasa,July 01 2015,43
1965370,"(42.3838803, -93.2404025)",Hardin ,Radcliffe,July 01 2015,539
1975180,"(42.3838803, -93.2404025)",Hardin ,Steamboat Rock,July 01 2015,310
1979545,"(42.3838803, -93.2404025)",Hardin ,Union,July 01 2015,387
1985305,"(42.3838803, -93.2404025)",Hardin ,Whitten,July 01 2015,149
1999990,"(42.3838803, -93.2404025)",Hardin ,Balance of Hardin County,July 01 2015,4589
1922890,"(42.3838803, -95.8169209)",Harrison ,Dunlap (pt.),July 01 2015,984
1945840,"(41.6828528, -95.8169209)",Harrison ,Little Sioux,July 01 2015,162
1946155,"(41.6828528, -95.8169209)",Harrison ,Logan,July 01 2015,1463
1948495,"(41.6828528, -95.8169209)",Harrison ,Magnolia,July 01 2015,174
1952860,"(41.6828528, -95.8169209)",Harrison ,Missouri Valley,July 01 2015,2689
1952995,"(41.6828528, -95.8169209)",Harrison ,Modale,July 01 2015,262
1953175,"(41.6828528, -95.8169209)",Harrison ,Mondamin,July 01 2015,374
1962445,"(41.6828528, -95.8169209)",Harrison ,Persia,July 01 2015,299
1963075,"(41.6828528, -95.8169209)",Harrison ,Pisgah,July 01 2015,239
1986835,"(41.6828528, -95.8169209)",Harrison ,Woodbine,July 01 2015,1421
1999990,"(41.6828528, -95.8169209)",Harrison ,Balance of Harrison County,July 01 2015,6181
1916140,"(41.6828528, -91.5445241)",Henry ,Coppock (pt.),July 01 2015,30
1936390,"(40.9879383, -91.5445241)",Henry ,Hillsboro,July 01 2015,179
1954705,"(40.9879383, -91.5445241)",Henry ,Mount Pleasant,July 01 2015,8444
1954795,"(40.9879383, -91.5445241)",Henry ,Mount Union,July 01 2015,107
1956325,"(40.9879383, -91.5445241)",Henry ,New London,July 01 2015,1877
1958890,"(40.9879383, -91.5445241)",Henry ,Olds,July 01 2015,232
1968565,"(40.9879383, -91.5445241)",Henry ,Rome,July 01 2015,117
1970230,"(40.9879383, -91.5445241)",Henry ,Salem,July 01 2015,382
1982965,"(40.9879383, -91.5445241)",Henry ,Wayland,July 01 2015,959
1984835,"(40.9879383, -91.5445241)",Henry ,Westwood,July 01 2015,112
1986385,"(40.9879383, -91.5445241)",Henry ,Winfield,July 01 2015,1135
1999990,"(40.9879383, -91.5445241)",Henry ,Balance of Henry County,July 01 2015,6318
1913125,"(40.9879383, -92.3171989)",Howard ,Chester,July 01 2015,125
1917220,"(43.3567673, -92.3171989)",Howard ,Cresco,July 01 2015,3818
1925095,"(43.3567673, -92.3171989)",Howard ,Elma,July 01 2015,538
1945165,"(43.3567673, -92.3171989)",Howard ,Lime Springs,July 01 2015,488
1965010,"(43.3567673, -92.3171989)",Howard ,Protivin (pt.),July 01 2015,257
1966585,"(43.3567673, -92.3171989)",Howard ,Riceville (pt.),July 01 2015,318
1999990,"(43.3567673, -92.3171989)",Howard ,Balance of Howard County,July 01 2015,3823
1907210,"(43.3567673, -94.2071868)",Humboldt ,Bode,July 01 2015,292
1908065,"(42.7764686, -94.2071868)",Humboldt ,Bradgate,July 01 2015,83
1918075,"(42.7764686, -94.2071868)",Humboldt ,Dakota City,July 01 2015,809
1930945,"(42.7764686, -94.2071868)",Humboldt ,Gilmore City (pt.),July 01 2015,272
1934455,"(42.7764686, -94.2071868)",Humboldt ,Hardy,July 01 2015,45
1937560,"(42.7764686, -94.2071868)",Humboldt ,Humboldt,July 01 2015,4579
1945975,"(42.7764686, -94.2071868)",Humboldt ,Livermore,July 01 2015,364
1947370,"(42.7764686, -94.2071868)",Humboldt ,Lu Verne (pt.),July 01 2015,35
1960420,"(42.7764686, -94.2071868)",Humboldt ,Ottosen,July 01 2015,37
1962985,"(42.7764686, -94.2071868)",Humboldt ,Pioneer,July 01 2015,22
1966450,"(42.7764686, -94.2071868)",Humboldt ,Renwick,July 01 2015,274
1969375,"(42.7764686, -94.2071868)",Humboldt ,Rutland,July 01 2015,126
1977790,"(42.7764686, -94.2071868)",Humboldt ,Thor,July 01 2015,180
1999990,"(42.7764686, -94.2071868)",Humboldt ,Balance of Humboldt County,July 01 2015,2428
1903115,"(42.7764686, -95.5134962)",Ida ,Arthur,July 01 2015,204
1904870,"(42.3868747, -95.5134962)",Ida ,Battle Creek,July 01 2015,679
1929595,"(42.3868747, -95.5134962)",Ida ,Galva,July 01 2015,427
1936840,"(42.3868747, -95.5134962)",Ida ,Holstein,July 01 2015,1394
1938010,"(42.3868747, -95.5134962)",Ida ,Ida Grove,July 01 2015,2129
1999990,"(42.3868747, -95.5134962)",Ida ,Balance of Ida County,July 01 2015,2171
1942330,"(42.3868747, -92.065524)",Iowa ,Ladora,July 01 2015,283
1949395,"(41.6863229, -92.065524)",Iowa ,Marengo,July 01 2015,2501
1952230,"(41.6863229, -92.065524)",Iowa ,Millersburg,July 01 2015,159
1957225,"(41.6863229, -92.065524)",Iowa ,North English (pt.),July 01 2015,1019
1961770,"(41.6863229, -92.065524)",Iowa ,Parnell,July 01 2015,220
1980805,"(41.6863229, -92.065524)",Iowa ,Victor (pt.),July 01 2015,775
1985845,"(41.6863229, -92.065524)",Iowa ,Williamsburg,July 01 2015,3189
1999990,"(41.6863229, -92.065524)",Iowa ,Balance of Iowa County,July 01 2015,8235
1902125,"(41.6863229, -90.5742294)",Jackson ,Andrew,July 01 2015,423
1904330,"(42.1717426, -90.5742294)",Jackson ,Baldwin,July 01 2015,106
1905635,"(42.1717426, -90.5742294)",Jackson ,Bellevue,July 01 2015,2162
1943050,"(42.1717426, -90.5742294)",Jackson ,La Motte,July 01 2015,254
1949215,"(42.1717426, -90.5742294)",Jackson ,Maquoketa (pt.),July 01 2015,5988
1952050,"(42.1717426, -90.5742294)",Jackson ,Miles,July 01 2015,440
1953265,"(42.1717426, -90.5742294)",Jackson ,Monmouth,July 01 2015,151
1964605,"(42.1717426, -90.5742294)",Jackson ,Preston,July 01 2015,981
1969510,"(42.1717426, -90.5742294)",Jackson ,Sabula,July 01 2015,553
1969960,"(42.1717426, -90.5742294)",Jackson ,St. Donatus,July 01 2015,132
1974460,"(42.1717426, -90.5742294)",Jackson ,Spragueville,July 01 2015,81
1974505,"(42.1717426, -90.5742294)",Jackson ,Springbrook,July 01 2015,141
1987690,"(42.1717426, -90.5742294)",Jackson ,Zwingle (pt.),July 01 2015,25
1999990,"(42.1717426, -90.5742294)",Jackson ,Balance of Jackson County,July 01 2015,8017
1904915,"(42.1717426, -93.053765)",Jasper ,Baxter,July 01 2015,1111
