Freddy's Frozen Custard & Steakburgers,4,3,$$,32.61252,-85.40146,Opelika,AL,26477,11
Dairy Queen,3,3,$$,32.63727,-85.40709,Opelika,AL,26477,11
Dairy Queen,3,2.5,$$,32.85274077,-84.61827614,Manchester,GA,4230,1
Cherry St Scoops,10,3.5,$$,32.83636654,-83.62854951,Macon,GA,N/A,1
Dairy Queen,3,2.5,$,32.61828482,-83.61881018,Warner Robins,GA,66588,1
SweeTreats,1,4,N/A,33.08116235,-83.22727203,Milledgeville,GA,17715,8
Dairy Queen,3,3,$,32.54207611,-82.95238495,Dublin,GA,16201,1
Dairy Queen,2,3,N/A,33.06715393,-83.22387695,Milledgeville,GA,17715,8
Dairy Queen,3,4.5,$,33.00179672,-83.54966736,Gray,GA,3276,2
Huddle House,3,3.5,$,32.38876618,-83.35208662,Cochran,GA,5150,2
Huddle House,2,1,N/A,33.09658432,-83.25900269,Milledgeville,GA,17715,8
Huddle House,2,3,$,33.08234,-83.22338,Milledgeville,GA,17715,8
Dairy Queen,3,2.5,$,32.80394197,-81.94908746,Millen,GA,3120,1
Dairy Queen,4,2.5,N/A,32.381035,-82.062431,Metter,GA,4130,3
Arctic Sweets & Things,1,1,N/A,32.39907455,-82.05926514,Metter,GA,4130,3
Dairy Queen,1,1,N/A,33.07918167,-82.00693512,Waynesboro,GA,5766,2
Jack Frost Ice Cream,13,4.5,$,32.34574191,-80.98571777,Okatie,SC,N/A,5
Southern Sweets Ice Cream Parlor,19,4,$,32.4311981,-80.6724091,Beaufort,SC,12361,3
Bruster's Ice Cream & Yogurt,12,4.5,$,32.42562004,-80.72958411,Beaufort,SC,12361,3
YoYo's Soft-Serve Ice Cream,18,4,$,32.43077184,-80.67088544,Beaufort,SC,12361,3
Dairy Queen,4,3,N/A,32.9284515,-80.6884232,Walterboro,SC,5398,1
Dairy Queen,7,3,$,32.26849,-81.22535,Rincon,GA,8836,2
Dairy Queen,15,1.5,$,32.2715797,-80.867012,Bluffton,SC,12530,13
MooMcGinn's Magic Creamery,2,5,N/A,32.3662691,-81.308683,Springfield,GA,2852,2
Jeni's Splendid Ice Creams,320,4.5,$$,32.7901245,-79.9394339,Charleston,SC,120083,37
Ye Ole Fashioned Ice Cream & Sandwich Cafe,75,4,$,32.8180008,-79.845253,Mount Pleasant,SC,67843,32
Peace Pie,141,4.5,$,32.78181046,-79.9317367,Charleston,SC,120083,38
Kilwin's,82,4.5,$$,32.7808515,-79.92880136,Charleston,SC,120083,38
Ice Cream Boat,17,4,$,32.60666379,-80.15557945,Johns Island,SC,N/A,2
Luckhaus & Brubaker,37,4.5,$$,32.7621122,-79.9847754,Charleston,SC,120083,34
Dolce Banana Cafe,52,3.5,$,32.65617,-79.94085,Folly Beach,SC,2617,5
Belgian Gelato,115,4,$$,32.7790635,-79.925703,Charleston,SC,120083,38
Park Circle Creamery,54,4.5,$,32.881839,-79.975509,North Charleston,SC,97471,36
Amazing Sweet Spot,23,5,$,32.912357,-80.108343,North Charleston,SC,97471,19
Inn-side Scoop,6,3.5,$,32.59179778,-80.12252649,Johns Island,SC,N/A,2
Ye Ole Fashioned Ice Cream & Sandwich Cafe,105,3.5,$,32.780002,-79.9729,Charleston,SC,120083,36
Freddo Gelato,25,4,$,32.78123318,-79.93346935,Charleston,SC,120083,38
King Street Cookies,98,4,$,32.785555,-79.935777,Charleston,SC,120083,38
Yum Yum Yogurt,17,4,$,32.8048438,-80.11214979,Johns Island,SC,N/A,15
Crooked Crown,15,4,$,32.79339016,-79.94034659,Charleston,SC,120083,35
Baker & The Farmer,13,4.5,$$,32.7287316,-80.06757773,Johns Island,SC,N/A,25
TCBY,6,4.5,$,32.75306171,-79.97205097,Charleston,SC,120083,35
King of Pops,28,4.5,$,32.882514,-79.977148,North Charleston,SC,97471,36
Marble Slab Creamery,19,3.5,$,32.80192,-80.01958,Charleston,SC,120083,31
Ye Ole Fashioned Ice Cream & Sandwich Cafe,31,3.5,$,32.9161797,-80.0265732,North Charleston,SC,97471,16
Marble Slab Creamery,15,3.5,$,32.83149,-79.82787,Mount Pleasant,SC,67843,31
Ice and Pan,22,3.5,$,32.79175,-79.94069,Charleston,SC,120083,35
Ben & Jerry's,11,3.5,$,32.7854311,-79.7892469,Isle of Palms,SC,4133,23
Republic Ice Cream,69,3.5,$$,32.7882,-79.93896,Charleston,SC,120083,37
Paolo's Gelato Italiano,40,4,$,32.788273,-79.9372609,Charleston,SC,120083,38
TCBY,7,3.5,$,32.84071251,-79.85614937,Mount Pleasant,SC,67843,32
Baskin Robbins,8,3.5,$,32.797933,-79.892374,Mount Pleasant,SC,67843,37
Ben & Jerry's,13,3.5,$,32.7810898,-79.930748,Charleston,SC,120083,38
Rita's Italian Ice,16,3.5,$,32.8734703,-80.021492,N. Charleston,SC,N/A,30
TCBY,8,3.5,$,32.8666611,-80.0156221,North Charleston,SC,97471,31
Sweet Frog Premium Frozen Yogurt,13,5,$,33.03465587,-80.06067116,Goose Creek,SC,35938,14
Island Joe's Ice Cream & Espresso,8,3,$,32.7846339,-79.788657,Isle of Palms,SC,4133,23
Pacific Sun Shave Ice,5,5,$$,32.81877,-80.04161,Charleston,SC,120083,31
TCBY,3,4,$,32.7926216,-79.8544312,Mount Pleasant,SC,67843,32
TCBY,9,3,$,32.830025,-79.828699,Mount Pleasant,SC,67843,31
Cold Stone Creamery,13,3,$$,32.933731,-80.036903,North Charleston,SC,97471,20
Moon Pie General Store,35,3.5,$,32.7811977,-79.9286552,Charleston,SC,120083,38
Booze Pops,5,4,$,32.81077,-79.86279,Charleston,SC,120083,32
Sweet Frog Premium Frozen Yogurt,13,4,$,33.0115583,-80.2357085,Summerville,SC,43392,9
Pelican's SnoBalls,5,4,$$,32.79589,-79.88574,Mount Pleasant,SC,67843,36
Ye Ole Fashioned Ice Cream & Sandwich Cafe,22,4,$,33.00632,-80.04492,Goose Creek,SC,35938,16
Baskin-Robbins,2,4.5,$,32.80215731,-80.01743582,Charleston,SC,120083,31
Haagen Dazs Shop,13,3,$$$$,32.780773,-79.928596,Charleston,SC,120083,38
Island Ice Frozen Yogurt,1,4,N/A,32.78996148,-79.7864867,Isle of Palms,SC,4133,21
Marble Slab Creamery,10,4,$,33.04003143,-80.15949249,Summerville,SC,43392,16
TCBY Frozen Yogurt,7,2.5,$$,32.7769143,-79.9738246,Charleston,SC,120083,36
Holling's Cafe,5,4.5,$,32.7836779,-79.94587234,Charleston,SC,120083,35
Hawaiian Shaved Ice,2,1.5,$,32.65745,-79.94194,Folly Beach,SC,2617,5
Dairy Queen,16,3,$,33.00448369,-80.03908206,Goose Creek,SC,35938,16
Scoops Homemade Ice Cream,138,4,$$,33.3432004,-118.325194,Avalon,CA,3728,2
Dahlicious Creamery,153,4.5,$$,33.8074485,-118.3576287,Torrance,CA,145438,27
Lloyd's of Avalon,153,3.5,$,33.34419976,-118.3263109,Avalon,CA,3728,2
Handel's Homemade Ice Cream and Yogurt,1134,4.5,$,33.8167909,-118.377596,Redondo Beach,CA,66748,25
Long Beach Creamery,718,4.5,$$,33.83352293,-118.1897205,Long Beach,CA,462257,36
Yummy Yogurt,113,4.5,$,33.77199277,-118.3720194,Rolling Hills Estates,CA,8067,25
Snow Monster,440,4,$,33.7604244,-118.1347555,Long Beach,CA,462257,27
Paradis,447,4.5,$$,33.75936563,-118.1323755,Long Beach,CA,462257,27
Grannys Yogurt,97,4.5,$,33.74665,-118.3093,San Pedro,CA,N/A,35
Creamistry,225,4,$$,33.80464,-118.3285,Torrance,CA,145438,33
Guanabana,256,4.5,$,33.8010237,-118.2152451,Long Beach,CA,462257,42
Frostbites Crepes & Frozen Delights,470,4.5,$,33.79002689,-118.1395035,Long Beach,CA,462257,28
Afters Ice Cream,480,4,$,33.77474184,-118.1204599,Long Beach,CA,462257,26
Paradis Ice Cream Seal Beach,94,4.5,$$,33.74182,-118.1049,Seal Beach,CA,24168,23
Frostbites Crepes & Frozen Delights,198,4.5,$,33.8331162,-118.3476176,Torrance,CA,145438,27
Tastyblock Hawaiian Shave Ice,188,4.5,$,33.818706,-118.285966,Carson,CA,91714,39
Creamistry,365,3.5,$$,33.76193,-118.13802,Long Beach,CA,462257,28
Friza Frozen Yogurt & Açaí Bowls,28,4,$,33.7910806,-118.3290322,Torrance,CA,145438,33
Paleteria La Mexicana,57,5,$,33.79100896,-118.1936257,Long Beach,CA,462257,38
Ice Cream Man,13,5,$,33.770847,-118.152748,Long Beach,CA,462257,29
La Freddo Gelato Coffee,39,5,$,33.7126259,-118.0640056,Huntington Beach,CA,189992,21
Yogurtland San Pedro,69,4.5,$,33.752815,-118.3088459,San Pedro,CA,N/A,35
Pan Pacific Ice Cream,5,4.5,$,33.73221897,-118.2768633,San Pedro,CA,N/A,41
Popbar,105,4,$,33.8327005,-118.352557,Torrance,CA,145438,27
Get Shaved,581,4,$,33.831148,-118.3115074,Torrance,CA,145438,35
POP- Pacific Organic Pops,36,5,$,33.80169317,-118.0717033,Los Alamitos,CA,11449,23
La Michoacana Cream and Crunch,24,4,$,33.77926,-118.2708,Wilmington,CA,N/A,43
Yogurtland,131,4,$,33.802206,-118.32935,Torrance,CA,145438,33
Yogurtland,337,4,$,33.775159,-118.1204674,Long Beach,CA,462257,26
Fosters Freeze,124,4,$,33.83281,-118.31545,Torrance,CA,145438,35
Rita's Italian Ice,84,4.5,$,33.71656608,-118.0508214,Huntington Beach,CA,189992,20
Fosters Freeze,23,4.5,$,33.79107,-118.27002,Wilmington,CA,N/A,43
Dog Haus Biergarten,467,4,$,33.77033652,-118.1909227,Long Beach,CA,462257,38
Yogurtland,155,4,$,33.81826955,-118.3861476,Redondo Beach,CA,66748,25
Pinkberry,184,3.5,$,33.7691794,-118.1919503,Long Beach,CA,462257,38
Yogurtland,205,4,$,33.76117706,-118.1377106,Long Beach,CA,462257,28
La Bodega Michoacana Ice Cream,5,5,$,33.78236,-118.17383,Long Beach,CA,462257,35
Wanna Chill?,46,4.5,$,33.82841,-118.38528,Redondo Beach,CA,66748,25
Hisaya Kyoto Roasted Chestnuts,141,4,$,33.8316149,-118.3106915,Torrance,CA,145438,35
Yogurtland,114,4,$,33.837061,-118.3538085,Torrance,CA,145438,27
Flavor Burst,5,4,$,33.7634941,-118.1945399,Long Beach,CA,462257,38
Pinkberry,147,4,$,33.8379083,-118.3539408,Torrance,CA,145438,27
Baskin-Robbins 31 Flavors,22,3.5,$,33.7346567,-118.2924949,San Pedro,CA,N/A,36
Two Harbors General Store & Ice Cream,6,3.5,$$,33.44082431,-118.4982777,Avalon,CA,3728,1
Ice Cream & Frozen Yogurt On the Boardwalk,43,3,$,33.7603111,-118.189415,Long Beach,CA,462257,38
Long Beach Ice Cream,5,5,$,33.78529739,-118.2113876,Long Beach,CA,462257,43
Yogurtland,106,4,$,33.7830975,-118.0723951,Seal Beach,CA,24168,23
Cold Stone Creamery,37,3.5,$$,33.7637021,-118.3111919,San Pedro,CA,N/A,35
Yogurtland,48,4,$,33.84413,-118.26196,Carson,CA,91714,43
RaspaFruttis,42,3.5,$,33.784683,-118.167953,Long Beach,CA,462257,35
Yogurt Palace,59,4.5,$,33.38145,-117.25106,Fallbrook,CA,N/A,5
The Baked Bear,88,4,$$,33.5411396,-117.1420231,Temecula,CA,100097,18
Mariposa Homemade Ice Cream LLC,217,4.5,$,33.5191695,-117.1518988,Temecula,CA,100097,17
Fallbrook Froyo,47,4,$,33.38442,-117.25062,Fallbrook,CA,N/A,5
Handel's Homemade Ice Cream,366,4.5,$,33.04938126,-117.2946167,Encinitas,CA,59518,14
À La Minute,79,4.5,$$,33.47918584,-117.0982227,Temecula,CA,100097,16
Ocean Rainbow,151,4.5,$,33.227769,-117.331781,Oceanside,CA,167086,21
Gaia Gelato,257,4.5,$,33.15914725,-117.350885,Carlsbad,CA,105328,22
Churned Creamery,98,4.5,$$,33.567894,-117.203836,Murrieta,CA,103466,19
South Swell Hand Dipped Ice Cream,87,4.5,$$,33.42650497,-117.6142562,San Clemente,CA,63522,1
Bailey's Frozen Yogurt,28,4.5,$,33.29606533,-117.2219387,Bonsall,CA,N/A,12
Froyo Heavenly Cafe,70,5,$,33.64083,-117.17497,Menifee,CA,77519,13
Yogurt Island,92,4.5,$,33.48233716,-117.0951283,Temecula,CA,100097,16
La Flor de Cotija,41,5,$,33.65718326,-117.2967668,Lake Elsinore,CA,51821,10
Disfruta,40,5,$,33.25578409,-117.3006489,Oceanside,CA,167086,20
Corner Cafe & Froyo,31,5,$,33.5557195,-117.1586911,Murrieta,CA,103466,19
Pepper Tree Frosty,313,4,$,33.1998558,-117.2416763,Vista,CA,93834,23
The Yogurt Factory,83,4.5,$,33.5400559,-117.1416839,Temecula,CA,100097,18
JoJo's Creamery,84,5,$,33.04042,-117.29263,Encinitas,CA,59518,11
Snowbellys,136,4.5,$,33.56982,-117.13768,Murrieta,CA,103466,18
Nana's & Pop Pops Sweet Shop,47,4,$,33.205237,-117.38954,Oceanside,CA,167086,17
Rita's Italian Ice,57,4,$,33.5708437,-117.2330437,Murrieta,CA,103466,19
Tocumbo,140,4,$,33.575748,-117.177391,Murrieta,CA,103466,19
Narvalo Ice Cream & Gelato,127,4.5,$,33.14637,-117.24163,Vista,CA,93834,26
Xtreme Frozen Yogurt,101,4.5,$,33.59945,-117.17598,Murrieta,CA,103466,18
Yogurtland,64,4.5,$,33.5552599,-117.17815,Murrieta,CA,103466,19
Cravory Cookies,162,4.5,$,33.12719,-117.25282,Carlsbad,CA,105328,25
Creamistry,251,3.5,$$,33.51905716,-117.1551659,Temecula,CA,100097,17
The Baked Bear,265,4,$,33.08239071,-117.2330207,Carlsbad,CA,105328,18
Old Town Sweet Shop,110,4,$$,33.494381,-117.15041,Temecula,CA,100097,19
MiaBella Yogurt & Desserts,65,4.5,$,33.16950124,-117.2138755,Vista,CA,93834,18
Disfruta,89,4.5,$,33.14523069,-117.1699616,San Marcos,CA,83781,15
Red Cup Yogurt,102,4,$,33.19463968,-117.3806189,Oceanside,CA,167086,18
Yogurt Cup,20,5,$,33.50838,-117.12589,Temecula,CA,100097,17
Voodoo Freeze Shave Ice,40,5,$,33.18386714,-117.3689034,Oceanside,CA,167086,20
Yogurtland,57,3.5,$,33.2058305,-117.2881342,Oceanside,CA,167086,23
Menchie's Frozen Yogurt,54,4.5,$,33.1830851,-117.3319542,Oceanside,CA,167086,22
Brain Freeze Froyo Bar,18,4,$$,33.29600525,-117.22258,Bonsall,CA,N/A,12
TK's Donuts and Ice Cream,54,4.5,$,33.56131,-117.21173,Murrieta,CA,103466,19
Ricos Antojitos,41,4.5,$,33.224338,-117.331863,Oceanside,CA,167086,21
Menchie's Frozen Yogurt,118,4,$,33.12621,-117.32351,Carlsbad,CA,105328,24
Sub Zero Ice Cream & Yogurt,155,4,$$,33.15677,-117.35028,Carlsbad,CA,105328,22
La Isla Neveria,21,4.5,$,33.14230215,-117.2015805,San Marcos,CA,83781,22
Hokulia Authentic Hawaiian Shave Ice - Temecula,51,5,$,33.52484083,-117.1521489,Temecula,CA,100097,17
Jb Juice & Coffee,136,4.5,$,33.2375977,-117.297112,Oceanside,CA,167086,23
Yojo Frozen Yogurt & Gourmet Coffee,114,4.5,$,33.71066525,-117.1905645,Menifee,CA,77519,4
Yogurtland,31,4.5,$,33.22825068,-117.390461,Oceanside,CA,167086,17
La Michoacana 100% Natural,129,4.5,$,33.74800374,-117.0059257,Hemet,CA,78657,1
Swirlicious Yogurt,92,4,$,33.1598033,-117.348745,Carlsbad,CA,105328,22
Creamistry,118,3.5,$$,33.1365,-117.18008,San Marcos,CA,83781,15
The Fudge Factory,11,5,$$,33.2574479,-116.37997,Borrego Springs,CA,N/A,1
Lappert's Ice Cream,118,4.5,$,33.76249,-116.2995,Palm Desert,CA,48445,42
Sabores Handcrafted Ice Cream,23,5,$,33.688747,-116.182662,Coachella,CA,40704,30
Beach House Yogurt,186,4.5,$,33.727275,-116.402734,Palm Desert,CA,48445,37
Swirlyz Frozen Yogurt,31,5,$,33.7212197,-116.3950795,Palm Desert,CA,48445,37
Coco Freeze Ice Cream Shop,55,4,$,33.73058809,-116.2431005,Indio,CA,76036,33
Brandini Toffee,74,4.5,$$,33.738943,-116.406298,Rancho Mirage,CA,17218,40
Moreila's Fruit & More,19,4.5,$,33.67701721,-116.3031693,La Quinta,CA,37467,42
Lique Ice Cream Parlor,26,3.5,$,33.7217874,-116.1943388,Indio,CA,76036,30
Yogurtland,33,4,$,33.74102528,-116.215647,Indio,CA,76036,30
Paty's Ice Cream,22,4,$,33.7144814,-116.226059,Indio,CA,76036,30
Yogurtland,18,3.5,$,33.70841235,-116.2839422,La Quinta,CA,37467,42
Ben & Jerry's,36,4,$,33.74139786,-116.4092102,Rancho Mirage,CA,17218,40
Tutti Frutti,28,3.5,$,33.70681,-116.27147,La Quinta,CA,37467,42
Aqua Pura,4,5,$,33.7077643,-116.2401138,Indio,CA,76036,31
Cold Stone Creamery,30,3,$$,33.71189117,-116.2913589,La Quinta,CA,37467,42
Sponge Bob Ice Cream Truck,2,5,$,33.67933,-116.17556,Coachella,CA,40704,28
Dairy Queen,35,2.5,$,33.744834,-116.303176,Bermuda Dunes,CA,N/A,42
Bahama Mama's Frozen Yogurt,40,3.5,$,33.79088226,-116.4862851,Cathedral City,CA,51200,25
Baskin-Robbins,15,3.5,$$,33.820484,-116.458606,Cathedral City,CA,51200,26
Azusena's Raspados Y Ice Cream,23,3.5,$,33.816257,-116.46804,Cathedral City,CA,51200,26
Cafe Biscotti,7,3.5,$$,33.724474,-116.329402,Indian Wells,CA,4958,49
Tutti Frutti Frozen Yogurt,16,3,$,33.721606,-116.391613,Palm Desert,CA,48445,39
Mangos,2,4.5,$,33.81372833,-116.4591904,Cathedral City,CA,51200,27
La Mangoneada  Frutas & Raspados,1,3,$$,33.672565,-116.181099,Coachella,CA,40704,30
Dairy Queen,32,2.5,$,33.8452355,-116.4573112,Cathedral City,CA,51200,18
Bette's Ice Scream,4,2.5,$,33.713887,-116.230574,Indio,CA,76036,30
E & E Pels Enterprises,2,5,$,33.78423309,-116.4671631,Cathedral City,CA,51200,27
Sonic Drive-In,28,1.5,$,33.74018,-116.26451,Indio,CA,76036,42
Yummi Yogurt,1,1,$$$,33.73825662,-116.40812,Rancho Mirage,CA,17218,40
Melt Gelato Italiano,1,2,N/A,33.69815,-116.3898,Palm Desert,CA,48445,37
Dream Swirls,50,4.5,$,33.4505368,-112.3938892,Goodyear,AZ,65275,6
The Frozen Monkey,67,4,$,33.45688629,-112.3956528,Goodyear,AZ,65275,6
Casa De Yogurt,30,3.5,$,33.4385661,-112.5566092,Buckeye,AZ,50876,5
Yogurtini,42,4.5,$,33.6370553,-112.3981088,Surprise,AZ,117517,5
Boba Craze,21,4.5,$$,33.624401,-112.4155331,Surprise,AZ,117517,5
Indulge Froyo,6,3.5,$,33.62356,-112.42463,Surprise,AZ,117517,5
SugarPlum Froyo,1,5,$,33.37049,-112.5901,Buckeye,AZ,50876,4
Keepin' Cool Ice Cream,1,5,N/A,33.47609421,-112.5066456,Peoria,AZ,154065,9
J&T's Water and Ice Cream,3,3.5,$,33.43414,-112.55799,Buckeye,AZ,50876,5
Orange Leaf,6,4.5,$$,33.4960449,-112.5129982,Buckeye,AZ,50876,9
Baskin Robbins,22,3,$$,33.60933623,-112.3927598,Surprise,AZ,117517,6
Baskin-Robbins,17,3,$,33.4574649,-112.393125,Goodyear,AZ,65275,6
"Water, Ice & More",5,4,$,33.64051141,-112.3945178,Surprise,AZ,117517,5
Ambrosia Water & Ice Company,7,4,$,33.4522062,-112.3927349,Goodyear,AZ,65275,6
Ice Cream Love AZ,1,5,$,33.44774246,-112.1345673,Phoenix,AZ,1445632,4
Shanny's Frozen Bananas,1,5,N/A,33.50945405,-112.0755459,Phoenix,AZ,1445632,12
Joyful Delights,3,5,$,33.46448517,-111.9159241,Scottsdale,AZ,217385,18
Gelato Dolce Vita,195,5,$,33.436063,-111.717176,Mesa,AZ,439041,18
Scoop and Joy Lounge,157,5,$,33.58151,-111.87922,Scottsdale,AZ,217385,12
McMahon's Ice Cream,72,5,$,33.33574,-111.82603,Chandler,AZ,236123,29
Frost Gelato,344,4.5,$,33.30683671,-111.743672,Gilbert,AZ,208453,26
Fatty Daddy's,376,4.5,$,33.4663963,-111.9177752,Scottsdale,AZ,217385,19
SodaRush,40,4.5,$,33.37871432,-111.6330021,Mesa,AZ,439041,11
Doc's Artisan Ice Creams,158,5,$,33.3340107,-111.9595243,Tempe,AZ,161719,13
Sweet Republic,668,4.5,$$,33.5837032,-111.8837393,Scottsdale,AZ,217385,11
Bruster's Real Ice Cream,52,4.5,$$,33.32048,-111.80468,Gilbert,AZ,208453,27
Aloha Yogurt,264,4.5,$,33.3780851,-111.9363569,Tempe,AZ,161719,24
Udder Delights,159,4,$,33.3353105,-111.7596564,Gilbert,AZ,208453,27
Ice Cream & Co.,50,4.5,$,33.39082595,-111.8553815,Mesa,AZ,439041,33
Shakes & Cones,163,4.5,$,33.491954,-111.925621,Scottsdale,AZ,217385,22
Ice Cream Sammies,185,4,$,33.30223117,-111.8432869,Chandler,AZ,236123,22
Menchie's Gilbert Gateway Towne Center,29,4.5,$,33.324817,-111.688499,Gilbert,AZ,208453,23
Kravingz,98,4.5,$,33.2486638,-111.6342993,Queen Creek,AZ,26361,8
Oyo Frozen Yogurt,51,4,$,33.60074615,-111.7149277,Fountain Hills,AZ,22489,2
Slickables,275,4.5,$,33.42370499,-111.9396973,Tempe,AZ,161719,24
Petersen's Ice Cream & Cafe,144,4,$,33.3561702,-111.7897853,Gilbert,AZ,208453,32
TasteBuds Frozen Yogurt,83,4.5,$,33.330833,-111.792282,Gilbert,AZ,208453,28
Roll Avenue,36,4.5,$,33.42244192,-111.9249734,Tempe,AZ,161719,25
Kokomo Frozen Yogurt,96,4.5,$,33.26144028,-111.856842,Chandler,AZ,236123,17
Yogurt Jungle,52,4,$,33.2505318,-111.6378952,Queen Creek,AZ,26361,9
Sunny SnoBalls,128,4.5,$,33.2931,-111.82485,Chandler,AZ,236123,22
Yogurtland,58,3.5,$,33.3796242,-111.7559874,Mesa,AZ,439041,25
Slickables,51,4.5,$,33.41536547,-111.835735,Mesa,AZ,439041,33
Golden Spoon Frozen Yogurt,34,4,$,33.46865158,-111.6833092,Mesa,AZ,439041,10
The Baked Bear,179,4,$,33.58374,-111.92292,Scottsdale,AZ,217385,11
Sweet Provisions,51,4.5,$,33.55552,-111.89995,Scottsdale,AZ,217385,14
Yogurtland,179,4.5,$,33.50313,-111.92578,Scottsdale,AZ,217385,22
Twisterz Frozen Dessert,37,4.5,$,33.45118,-111.802994,Mesa,AZ,439041,24
Zoyo Neighborhood Yogurt,39,4,$,33.43754,-111.78825,Mesa,AZ,439041,23
Menchie's Frozen Yogurt,47,4.5,$,33.28180988,-111.7887241,Gilbert,AZ,208453,22
Paletas Betty,186,4.5,$,33.3024149,-111.8426137,Chandler,AZ,236123,22
Yogurt Kingdom,32,3.5,$,33.3949799,-111.59734,Mesa,AZ,439041,8
The Neighborhood Treatery,51,4,$,33.67636415,-111.9240071,Scottsdale,AZ,217385,9
Creamistry,273,3.5,$$,33.50185,-111.92794,Scottsdale,AZ,217385,22
Mesa Frozen Yogurt,35,4,$,33.3901596,-111.7894592,Mesa,AZ,439041,34
The Baked Bear,72,4,$,33.42582321,-111.9403458,Tempe,AZ,161719,24
Gelato 64,138,4,$,33.337695,-111.8763151,Chandler,AZ,236123,26
Swirl It Self Serve Froyo,91,4,$,33.306222,-111.7598587,Gilbert,AZ,208453,25
Yogurtini - Rmcf - Scottsdale,25,5,$,33.61003496,-111.9259623,Scottsdale,AZ,217385,14
Happy Bowls,12,4.5,$$,33.7007347,-111.9251751,Scottsdale,AZ,217385,6
Goodies Galore,3,5,N/A,33.6042647,-111.7172019,Fountain Hills,AZ,22489,2
Menchie's Frozen Yogurt,33,4.5,$,33.628443,-111.887143,Scottsdale,AZ,217385,9
Tropical Sno Hawaiian Shave Ice,21,4.5,$,33.41579072,-111.6855184,Mesa,AZ,439041,20
Yoboba,18,4.5,$$,33.16133499,-111.5606537,San Tan Valley,AZ,N/A,3
Kiwi Loco,32,4.5,$,33.217813,-111.790154,Chandler,AZ,236123,13
Smashers Ice Cream Sandwiches,14,4,$,33.31066241,-111.742988,Gilbert,AZ,208453,26
Frozen Creamery,37,4,$$,33.32147,-111.80569,Gilbert,AZ,208453,27
Dairy Queen,2,1.5,$,33.39423381,-110.7679944,Globe,AZ,7532,1
Sumthins,12,4,$,33.1394853,-107.2505881,Truth or Consequences,NM,6475,1
Simple Sugars,10,4,$,33.3325277,-105.6777132,Ruidoso,NM,8029,4
Sabor,2,4,$,33.33088,-105.66912,Ruidoso,NM,8029,4
Viva!,3,3.5,N/A,33.33351492,-105.6801141,Ruidoso,NM,8029,4
TCBY,4,3,$$,33.33403,-105.68012,Ruidoso,NM,8029,4
Tulie Freeze,10,3.5,$,33.07137,-106.01714,Tularosa,NM,2842,2
Roy's Ice Cream Parlour,1,3,N/A,33.641078,-105.878288,Carrizozo,NM,996,1
Classic's Frozen Custard,35,4.5,$,33.43359,-104.52221,Roswell,NM,48366,4
Yoly's Paleteria,6,5,$,33.3940956,-104.529928,Roswell,NM,48366,4
Very Berry Yogurt Bar,3,4.5,$,33.43465047,-104.5233675,Roswell,NM,48366,4
Dairy Queen,1,1,N/A,33.3945885,-104.5321808,Roswell,NM,48366,4
I Don't Know,4,5,$$,33.58762492,-102.3734889,Levelland,TX,13542,2
Dairy Queen,1,3,$$,33.57976,-102.36738,Levelland,TX,13542,2
Dairy Queen,5,2,$,33.19725689,-101.3788254,Post,TX,5376,1
Dairy Queen,6,2,$,33.6596756,-101.2409363,Crosbyton,TX,1741,1
Dairy Queen,1,2,$,33.6663855,-101.6814352,Idalou,TX,2250,1
Dairy Queen,3,2,$$,33.5944459,-99.2614319,Seymour,TX,2740,1
Dairy Land Drive Inn,23,3.5,$$,33.21479848,-98.15856958,Jacksboro,TX,4511,2
Dairy Queen,7,2,N/A,33.2259709,-98.16158058,Jacksboro,TX,4511,2
Dairy Queen,10,2,$,33.55735838,-97.84518376,Bowie,TX,5218,1
Dairy Queen,9,2,$,33.815282,-98.185394,Henrietta,TX,3141,2
Dairy Queen,5,3,$,33.78788553,-97.72328943,Nocona,TX,3033,2
Chundy's Ice Cream,2,5,N/A,33.21014,-97.7586,Bridgeport,TX,5976,1
Beth Marie's Old Fashioned Ice Cream,234,4.5,$,33.21437586,-97.13335746,Denton,TX,113383,6
CherryBerry,33,4,$,33.21417616,-96.73445639,McKinney,TX,131117,18
Grif's Sammie Shop,40,4.5,$,33.12925,-96.65438,Allen,TX,84246,23
Old Town Creamery,166,4,$,33.05704314,-96.77196107,Plano,TX,259841,39
J'Adore Yogurt,76,4.5,$,33.11793,-96.8045,Frisco,TX,116989,33
Sweet Firefly,258,4.5,$,32.99154394,-96.72798502,Richardson,TX,99223,26
Yogurt Story,53,4,$,33.19188231,-97.09997723,Denton,TX,113383,6
Sweet Frog Premium Frozen Yogurt,17,4.5,$,33.17444033,-96.84268534,Frisco,TX,116989,19
Beth Marie's Old Fashioned Ice Cream,59,4,$,33.17493,-97.0983399,Denton,TX,113383,7
Peachwave,6,5,$$,33.23697609,-96.78850204,Prosper,TX,9423,12
iCream Cafe,92,3.5,$$,33.15453828,-96.8393983,Frisco,TX,116989,23
Coconut Cup,59,4,$,33.14302383,-96.67754286,Allen,TX,84246,28
10 F Below Ice Cream,16,3.5,$$,33.18785788,-97.10528624,Denton,TX,113383,6
Andy's Frozen Custard,26,4,$,33.1740451,-96.7343972,Frisco,TX,116989,25
Snow Factory,146,4.5,$,32.98818245,-96.91027215,Carrollton,TX,119097,26
